"BehaviorSpace results (NetLogo 5.2.0)"
"marcs.nlogo"
"result2"
"03/18/2559 15:21:53:457 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","area.x","area.y","adversaries-rate","workers-probability","number-workers","adversaries-type","problem-label","label-level","data-fusion","reputation-algorithm","use-cut-worker-by-penalty?","cut-workers-per-round","show-penalty?","[step]","sum-correctness / floor(ticks / update-ticks)"
"6031","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6032","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6033","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6027","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6034","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6035","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6036","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6037","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6038","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6039","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6040","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6042","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6043","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6044","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6045","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6046","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238095"
"6041","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6047","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6048","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6049","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6050","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6051","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6052","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6053","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6055","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6056","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6054","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6057","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6058","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6059","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6060","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6061","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6062","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6063","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6065","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6066","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6067","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6068","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6064","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6069","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6070","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6071","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6072","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6073","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6074","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6075","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238095"
"6077","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6078","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.40476190476191"
"6079","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6076","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6080","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6081","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6082","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6083","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6084","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6085","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6086","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6088","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6089","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6090","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6087","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6091","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6093","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6092","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6095","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6094","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6096","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6097","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6099","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6100","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6098","7","1","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6101","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.55357142857144"
"6102","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.85119047619048"
"6103","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","100"
"6105","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","98.80952380952381"
"6104","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6106","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.40476190476188"
"6107","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6109","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6110","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.55357142857144"
"6111","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.25595238095237"
"6113","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.40476190476191"
"6112","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.55357142857143"
"6108","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.55357142857143"
"6115","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.70238095238096"
"6114","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.40476190476188"
"6117","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.85119047619048"
"6116","7","2","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","10","false","1441","99.55357142857143"
